FACILITY NAME,PERMIT ID,URL TO PERMIT TEXT,FACILITY LOCATION,FACILITY CITY,FACILITY STATE,FACILITY ZIP,ISSUE DATE,EXPIRE DATE,Location
NIAGARA BIOENERGY ANAEROBIC DIGESTION FACILITY,9-2940-00191/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/929400019100002.pdf,2175 LIBERTY DR,SANBORN,NY,14132,04/05/2013,04/04/2018,
REDLAND QUARRIES NY INC-LOCKPORT QUARRY,9-2999-00002/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/929990000200015.pdf,400 HINMAN RD,LOCKPORT,NY,14094,01/28/2004,,
API HEAT TRANSFER INC,9-5620-00040/02005,http://www.dec.ny.gov/dardata/boss/afs/permits/956200004002005.pdf,91 NORTH ST,ARCADE,NY,14009,06/09/2015,06/08/2025,
DRY CREEK PRODUCTS LLC,9-5620-00046/02003,http://www.dec.ny.gov/dardata/boss/afs/permits/956200004602003.pdf,51 EDWARD ST,ARCADE,NY,14009,05/05/2011,,
"TPI ARCADE, INC",9-5620-00091/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/956200009100001_r1.pdf,7888 ST RTE 98,ARCADE,NY,14009,12/15/2014,12/14/2024,
ATTICA & WYOMING CORRECTIONAL FACILITIES,9-5622-00010/00017,http://www.dec.ny.gov/dardata/boss/afs/permits/956220001000017_r1.pdf,DUNBAR RD & EXCHANGE ST,ATTICA,NY,14011,10/04/2013,10/03/2023,
HILLCREST INDUSTRIES INC,9-5622-00067/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/956220006700001_r1.pdf,40 FAVOR ST,ATTICA,NY,14011,07/21/2015,07/20/2025,
MARKIN TUBING,9-5628-00005/00035,http://www.dec.ny.gov/dardata/boss/afs/permits/956280000500035.pdf,1 MARKIN LN,WYOMING,NY,14591,12/07/2000,,
SYNERGY BIOGAS PLANT,9-5628-00019/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/956280001900002_r2.pdf,6466 LEMLEY RD,WYOMING,NY,14591,08/20/2015,08/19/2025,
ZOLADZ CONSTRUCTION CO PORTABLE CRUSHER,9-9909-00097/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/999090009700001.pdf,VARIOUS SITES IN REGION 9,ALDEN,NY,14004,02/21/2006,,
,,http://www.dec.ny.gov/dardata/boss/afs/permits/929400019100002.pdf,,,,,,,
